record_type,record_id,payload_json,canonical_sha256
method,hidden_state_teacher,"{""claim_boundary"":""teacher deletion must leave every formal deployable action bit-identical"",""common_contract_ids"":{""compute"":""PHASE9_MATCHED_COMPUTE_V1"",""missingness"":""PHASE9_FAILURE_RETENTION_V1"",""selection"":""PHASE9_ALL_ATTEMPTS_SELECTION_V1"",""task_signature"":""PHASE9-COMMON-HARNESS-BASELINE-REGISTRY-V1""},""current_accounting"":{""deadline_miss_count"":null,""fallback_count"":null,""inference_macs"":null,""inference_wallclock_ns"":null,""numeric_failure_count"":null,""oom_count"":null,""parameter_count"":null,""peak_rss_delta_bytes"":null,""persistent_state_bytes"":null,""preprocessing_macs"":null,""preprocessing_wallclock_ns"":null,""serialization_transfer_macs"":null,""serialization_transfer_wallclock_ns"":null,""state_update_macs"":null,""state_update_wallclock_ns"":null,""timeout_count"":null,""total_online_flops"":null,""total_online_macs"":null,""total_wallclock_ns"":null,""transient_workspace_bytes"":null,""wallclock_max_ns"":null,""wallclock_p50_ns"":null,""wallclock_p95_ns"":null,""wallclock_p99_ns"":null},""current_qualification_state"":""NOT_EXECUTED_NULL"",""current_result"":{""ceiling_eligible"":false,""external_sota_vote"":false,""matched_eligible"":false,""numeric_metrics"":null,""rank"":null,""registered_best_vote"":false},""family"":""teacher"",""historical_state"":""FUTURE_PHASE9_TEACHER_TYPED_NULL"",""implementation_paths"":[""cnn_fpga/benchmark/puviani_paper_constrained_artifacts.py""],""label"":""Hidden-state posterior teacher"",""mandatory"":false,""method_id"":""hidden_state_teacher"",""privilege"":{""assumed_model_branching_access"":false,""deployable"":false,""deployable_teacher_call_during_formal"":false,""formal_label_access"":false,""future_suffix_access"":false,""hidden_truth_access"":true,""observed_only"":false,""privileged_diagnostic_evaluation_on_formal"":true,""scenario_id_access"":false},""registry_class"":""PRIVILEGED_UPPER_BOUND_NONRANKING"",""role"":""TRAINING_TARGET_ONLY"",""source_ids"":[""PHASE9-TEACHER""],""target_eligibility"":{""capacity_ceiling_candidate"":false,""matched_candidate"":false,""privileged_upper_bound"":true,""protocol_anchor"":false},""typed_null_reason"":""PHASE9_TEACHER_NOT_EXECUTED""}",b474077cafee19af91a871c9f86e437738093f6d8251c414349cdcc81118310d
method,future_suffix_smoother,"{""claim_boundary"":""future information; never deployable, ranked or distilled without causal student verification"",""common_contract_ids"":{""compute"":""PHASE9_MATCHED_COMPUTE_V1"",""missingness"":""PHASE9_FAILURE_RETENTION_V1"",""selection"":""PHASE9_ALL_ATTEMPTS_SELECTION_V1"",""task_signature"":""PHASE9-COMMON-HARNESS-BASELINE-REGISTRY-V1""},""current_accounting"":{""deadline_miss_count"":null,""fallback_count"":null,""inference_macs"":null,""inference_wallclock_ns"":null,""numeric_failure_count"":null,""oom_count"":null,""parameter_count"":null,""peak_rss_delta_bytes"":null,""persistent_state_bytes"":null,""preprocessing_macs"":null,""preprocessing_wallclock_ns"":null,""serialization_transfer_macs"":null,""serialization_transfer_wallclock_ns"":null,""state_update_macs"":null,""state_update_wallclock_ns"":null,""timeout_count"":null,""total_online_flops"":null,""total_online_macs"":null,""total_wallclock_ns"":null,""transient_workspace_bytes"":null,""wallclock_max_ns"":null,""wallclock_p50_ns"":null,""wallclock_p95_ns"":null,""wallclock_p99_ns"":null},""current_qualification_state"":""NOT_EXECUTED_NULL"",""current_result"":{""ceiling_eligible"":false,""external_sota_vote"":false,""matched_eligible"":false,""numeric_metrics"":null,""rank"":null,""registered_best_vote"":false},""family"":""noncausal_oracle"",""historical_state"":""FUTURE_DIAGNOSTIC_TYPED_NULL"",""implementation_paths"":[],""label"":""Full-record future-suffix smoother"",""mandatory"":false,""method_id"":""future_suffix_smoother"",""privilege"":{""assumed_model_branching_access"":false,""deployable"":false,""deployable_teacher_call_during_formal"":false,""formal_label_access"":false,""future_suffix_access"":true,""hidden_truth_access"":false,""observed_only"":false,""privileged_diagnostic_evaluation_on_formal"":true,""scenario_id_access"":false},""registry_class"":""PRIVILEGED_UPPER_BOUND_NONRANKING"",""role"":""DIAGNOSTIC_UPPER_BOUND"",""source_ids"":[""METHOD-SMOOTHER""],""target_eligibility"":{""capacity_ceiling_candidate"":false,""matched_candidate"":false,""privileged_upper_bound"":true,""protocol_anchor"":false},""typed_null_reason"":""NONCAUSAL_DIAGNOSTIC_NOT_EXECUTED""}",3efd34ffe8dc29a308ad23b71dd3b9c61c68a6b544fd0103018b6f5919f5b958
method,finite_horizon_control_oracle,"{""claim_boundary"":""not a global channel or long-lifetime oracle"",""common_contract_ids"":{""compute"":""PHASE9_MATCHED_COMPUTE_V1"",""missingness"":""PHASE9_FAILURE_RETENTION_V1"",""selection"":""PHASE9_ALL_ATTEMPTS_SELECTION_V1"",""task_signature"":""PHASE9-COMMON-HARNESS-BASELINE-REGISTRY-V1""},""current_accounting"":{""deadline_miss_count"":null,""fallback_count"":null,""inference_macs"":null,""inference_wallclock_ns"":null,""numeric_failure_count"":null,""oom_count"":null,""parameter_count"":null,""peak_rss_delta_bytes"":null,""persistent_state_bytes"":null,""preprocessing_macs"":null,""preprocessing_wallclock_ns"":null,""serialization_transfer_macs"":null,""serialization_transfer_wallclock_ns"":null,""state_update_macs"":null,""state_update_wallclock_ns"":null,""timeout_count"":null,""total_online_flops"":null,""total_online_macs"":null,""total_wallclock_ns"":null,""transient_workspace_bytes"":null,""wallclock_max_ns"":null,""wallclock_p50_ns"":null,""wallclock_p95_ns"":null,""wallclock_p99_ns"":null},""current_qualification_state"":""PENDING_PHASE9_SHORT_HORIZON_ADAPTER_NULL"",""current_result"":{""ceiling_eligible"":false,""external_sota_vote"":false,""matched_eligible"":false,""numeric_metrics"":null,""rank"":null,""registered_best_vote"":false},""family"":""control_oracle"",""historical_state"":""HISTORICAL_PRODUCTION_DIFFERENT_HORIZON"",""implementation_paths"":[""physics/trajectory_lookup_control_oracle.py""],""label"":""Finite-horizon exact control-tree oracle"",""mandatory"":false,""method_id"":""finite_horizon_control_oracle"",""privilege"":{""assumed_model_branching_access"":true,""deployable"":false,""deployable_teacher_call_during_formal"":false,""formal_label_access"":false,""future_suffix_access"":false,""hidden_truth_access"":false,""observed_only"":false,""privileged_diagnostic_evaluation_on_formal"":true,""scenario_id_access"":false},""registry_class"":""PRIVILEGED_UPPER_BOUND_NONRANKING"",""role"":""SHORT_HORIZON_ASSUMED_MODEL_BOUND"",""source_ids"":[""LOCAL-T5.2.3""],""target_eligibility"":{""capacity_ceiling_candidate"":false,""matched_candidate"":false,""privileged_upper_bound"":true,""protocol_anchor"":false},""typed_null_reason"":""SHORT_HORIZON_ASSUMED_MODEL_CANNOT_ENTER_LONG_SEQUENCE_RANK""}",284ed8f2c4cb125f9cf409ec69ba93c6a326fb63367d8ebbcb8df053dc68c5ff
search_query,Q1,"{""query"":""(Gottesman-Kitaev-Preskill OR GKP) AND (\""quantum error correction\"" OR stabilization) AND (feedback OR autonomous OR \""small-big-small\"" OR sBs)"",""query_id"":""Q1""}",9ad027e80e950c3dcef605f1432e09d64a31b5c86ea2848cfa5d915de6d1f4c9
search_query,Q2,"{""query"":""(GKP OR \""grid state\"") AND (decoder OR recovery) AND (memory OR Bayesian OR \""full history\"" OR adaptive OR \""non-Markovian\"")"",""query_id"":""Q2""}",1dfc042c56dd2a5fa1f35d6c20ff0b95cb4c1b6cc9b06883441c87921b69b4a3
search_query,Q3,"{""query"":""(\""Non-Markovian feedback\"" AND \""quantum error correction\"") OR (Puviani AND GKP)"",""query_id"":""Q3""}",83d25b35c614ee0dba236f909f5bd68a8124ffaf2eb03e0fdcec5fa9bc238a0f
search_query,Q4,"{""query"":""(GKP OR \""grid state\"") AND (\""logical lifetime\"" OR \""logical error rate\"" OR \""break-even\"")"",""query_id"":""Q4""}",edf177123e3f5e9688a78817478ce1b76b4a68990f63bc2b15ad5fb713630014
search_query,Q5,"{""query"":""(\""quantum error correction\"" AND drift AND (adaptive OR calibration OR online))"",""query_id"":""Q5""}",8876763fd5327bb1ec36c8e11ce1c9c6b87ccf04958fd97a84a876ece1a09fa7
search_query,Q6,"{""query"":""(\""quantum feedback control\"" AND (transformer OR recurrent OR \""state space model\""))"",""query_id"":""Q6""}",7a6ba25c7085e8f0b34571750f8a5138c9c1d9f00c3903ed31159aa7541a5e5a
search_source,ARXIV_PRIMARY_DIRECT,"{""count_reason"":""targeted direct verification is not an exhaustive paginated API result count"",""raw_result_count"":null,""source_id"":""ARXIV_PRIMARY_DIRECT"",""status"":""AVAILABLE_DIRECT_VERIFICATION"",""tier"":""T1""}",8bf1b7616a69ac012c5220e6befa0e987c7d93cc37241c7cf358d7120cec086b
search_source,PUBLISHER_DOI_PRIMARY_DIRECT,"{""count_reason"":""targeted publisher and DOI verification is not an exhaustive paginated API result count"",""raw_result_count"":null,""source_id"":""PUBLISHER_DOI_PRIMARY_DIRECT"",""status"":""AVAILABLE_DIRECT_VERIFICATION"",""tier"":""T1""}",ce2035b46e8b097f20935a13d9f9951ab25989b35032db6c56209c014f828ebe
search_source,OFFICIAL_GITHUB_AND_LOCAL_PINNED_SOURCE,"{""count_reason"":""repository evidence is linked to canonical works, not counted as independent papers"",""raw_result_count"":null,""source_id"":""OFFICIAL_GITHUB_AND_LOCAL_PINNED_SOURCE"",""status"":""AVAILABLE"",""tier"":""T1""}",c4039f8b26bee1562c9d87c015f8f3c91412050c613b6c2008202c477b76a6ce
search_source,CROSSREF_STRUCTURED_MCP,"{""count_reason"":""no callable structured CrossRef academic-search connector in this task environment"",""raw_result_count"":null,""source_id"":""CROSSREF_STRUCTURED_MCP"",""status"":""SOURCE_UNAVAILABLE"",""tier"":""T1""}",75aa1abe4b010a4124bc93b3adf05783a94c464841cd9c1bb4c84b37d2de6e50
search_source,SEMANTIC_SCHOLAR_STRUCTURED_MCP,"{""count_reason"":""no callable Semantic Scholar academic-search connector in this task environment"",""raw_result_count"":null,""source_id"":""SEMANTIC_SCHOLAR_STRUCTURED_MCP"",""status"":""SOURCE_UNAVAILABLE"",""tier"":""T2""}",45e66fec17f62dc6ea202cfac9e538bf2c2e50d27837cb2560569a101a930a00
literature_record,LIT-ROYER-2020,"{""artifact_record_count"":0,""artifact_records"":[],""arxiv_id"":""2009.07941"",""code_status"":""NO_OFFICIAL_EXECUTABLE_ARTIFACT_IDENTIFIED"",""data_status"":""NOT_REQUIRED_FOR_CONTEXT"",""dedup_key"":""doi:10.1103/physrevlett.125.260509"",""doi"":""10.1103/physrevlett.125.260509"",""eligibility_class"":""CONDITIONAL_SYSTEM_BASELINE"",""exclusion_code"":""INCOMPATIBLE_NO_MEASUREMENT_AUTONOMOUS_PROTOCOL"",""external_rank"":null,""external_same_task_eligible"":false,""external_sota_vote"":false,""first_author"":""Royer"",""normalised_title_tokens"":[""energy"",""finite"",""gkp"",""of"",""stabilization"",""states""],""numeric_result"":null,""official_artifact_status"":""INCOMPLETE"",""primary_url"":""https://doi.org/10.1103/PhysRevLett.125.260509"",""query_ids"":[""Q1"",""Q4""],""raw_record_count"":2,""raw_records"":[""ARXIV:2009.07941"",""DOI:10.1103/PhysRevLett.125.260509""],""record_id"":""LIT-ROYER-2020"",""repo_url"":null,""signature_checks"":{""action"":false,""compute"":false,""denominator"":false,""history"":false,""input"":false,""metric"":false,""online_timing"":false,""physics"":false,""postselection"":true},""title"":""Stabilization of Finite-Energy Gottesman-Kitaev-Preskill States"",""typed_null_reasons"":[""NO_OFFICIAL_EXECUTABLE_ARTIFACT"",""INCOMPATIBLE_ACTION_SPACE"",""METRIC_OR_DENOMINATOR_MISMATCH""],""year"":2020}",b43ad0324264fe192b6607f0787b709dae55be299b591973a79193996f15d1a4
literature_record,LIT-CAMPAGNE-2020,"{""artifact_record_count"":0,""artifact_records"":[],""arxiv_id"":""1907.12487"",""code_status"":""CODE_ON_REQUEST"",""data_status"":""DATA_ON_REQUEST"",""dedup_key"":""doi:10.1038/s41586-020-2603-3"",""doi"":""10.1038/s41586-020-2603-3"",""eligibility_class"":""EXTERNAL_PHYSICAL_CONTEXT"",""exclusion_code"":""INCOMPATIBLE_EXPERIMENTAL_DEVICE_AND_METRIC"",""external_rank"":null,""external_same_task_eligible"":false,""external_sota_vote"":false,""first_author"":""Campagne-Ibarcq"",""normalised_title_tokens"":[""a"",""an"",""correction"",""encoded"",""error"",""grid"",""in"",""of"",""oscillator"",""quantum"",""qubit"",""states""],""numeric_result"":null,""official_artifact_status"":""INCOMPLETE"",""primary_url"":""https://www.nature.com/articles/s41586-020-2603-3"",""query_ids"":[""Q1"",""Q4""],""raw_record_count"":2,""raw_records"":[""ARXIV:1907.12487"",""DOI:10.1038/s41586-020-2603-3""],""record_id"":""LIT-CAMPAGNE-2020"",""repo_url"":null,""signature_checks"":{""action"":false,""compute"":false,""denominator"":false,""history"":false,""input"":false,""metric"":false,""online_timing"":false,""physics"":false,""postselection"":true},""title"":""Quantum error correction of a qubit encoded in grid states of an oscillator"",""typed_null_reasons"":[""CODE_ON_REQUEST"",""DATA_ON_REQUEST"",""INCOMPATIBLE_PHYSICS_BACKEND"",""METRIC_OR_DENOMINATOR_MISMATCH""],""year"":2020}",833f40bd8487ea89b7d819cb2293ba09022729da3029e0a4568987b72d5f5b29
literature_record,LIT-WAN-2020,"{""artifact_record_count"":0,""artifact_records"":[],""arxiv_id"":""1912.00829"",""code_status"":""NO_OFFICIAL_EXECUTABLE_ARTIFACT_IDENTIFIED"",""data_status"":""PUBLIC_PAPER_ONLY"",""dedup_key"":""doi:10.1103/physrevresearch.2.043280"",""doi"":""10.1103/physrevresearch.2.043280"",""eligibility_class"":""ADJACENT_BAYESIAN_CONTEXT"",""exclusion_code"":""DIFFERENT_EXTRACTION_AND_FINAL_ONLY_ACTION_PROTOCOL"",""external_rank"":null,""external_same_task_eligible"":false,""external_sota_vote"":false,""first_author"":""Wan"",""normalised_title_tokens"":[""approximate"",""assisted"",""codes"",""decoder"",""for"",""gkp"",""memory""],""numeric_result"":null,""official_artifact_status"":""INCOMPLETE"",""primary_url"":""https://doi.org/10.1103/PhysRevResearch.2.043280"",""query_ids"":[""Q2"",""Q4""],""raw_record_count"":2,""raw_records"":[""ARXIV:1912.00829"",""DOI:10.1103/PhysRevResearch.2.043280""],""record_id"":""LIT-WAN-2020"",""repo_url"":null,""signature_checks"":{""action"":false,""compute"":false,""denominator"":false,""history"":true,""input"":false,""metric"":false,""online_timing"":false,""physics"":false,""postselection"":true},""title"":""Memory-assisted decoder for approximate Gottesman-Kitaev-Preskill codes"",""typed_null_reasons"":[""NO_OFFICIAL_EXECUTABLE_ARTIFACT"",""INCOMPATIBLE_ACTION_SPACE"",""METRIC_OR_DENOMINATOR_MISMATCH""],""year"":2020}",977cedd6463f07bcc1c3850635e2258b76a4b8b4f63b10f9a1150b3d4e7f58d4
literature_record,LIT-DENEEVE-2022,"{""artifact_record_count"":0,""artifact_records"":[],""arxiv_id"":""2010.09681"",""code_status"":""CODE_ON_REQUEST"",""data_status"":""DATASET_CONTEXT_AVAILABLE"",""dedup_key"":""doi:10.1038/s41567-021-01487-7"",""doi"":""10.1038/s41567-021-01487-7"",""eligibility_class"":""EXTERNAL_PHYSICAL_CONTEXT"",""exclusion_code"":""DIFFERENT_TRAPPED_ION_DISSIPATIVE_PROTOCOL"",""external_rank"":null,""external_same_task_eligible"":false,""external_sota_vote"":false,""first_author"":""de Neeve"",""normalised_title_tokens"":[""a"",""by"",""correction"",""dissipative"",""error"",""grid"",""logical"",""of"",""pumping"",""qubit"",""state""],""numeric_result"":null,""official_artifact_status"":""INCOMPLETE"",""primary_url"":""https://www.nature.com/articles/s41567-021-01487-7"",""query_ids"":[""Q1"",""Q4""],""raw_record_count"":2,""raw_records"":[""ARXIV:2010.09681"",""DOI:10.1038/s41567-021-01487-7""],""record_id"":""LIT-DENEEVE-2022"",""repo_url"":null,""signature_checks"":{""action"":false,""compute"":false,""denominator"":false,""history"":false,""input"":false,""metric"":false,""online_timing"":false,""physics"":false,""postselection"":true},""title"":""Error correction of a logical grid state qubit by dissipative pumping"",""typed_null_reasons"":[""CODE_ON_REQUEST"",""INCOMPATIBLE_ACTION_SPACE"",""INCOMPATIBLE_PHYSICS_BACKEND"",""METRIC_OR_DENOMINATOR_MISMATCH""],""year"":2022}",a3934954025b9a13af8950719a51bf378fa57bdbac139ccbac14cd1671f48828
literature_record,LIT-NOH-2022,"{""artifact_record_count"":0,""artifact_records"":[],""arxiv_id"":""2103.06994"",""code_status"":""NO_SAME_HARNESS_EXECUTABLE_IDENTIFIED"",""data_status"":""PUBLIC_PAPER_ONLY"",""dedup_key"":""doi:10.1103/prxquantum.3.010315"",""doi"":""10.1103/prxquantum.3.010315"",""eligibility_class"":""EXCLUDED_DIFFERENT_CODE"",""exclusion_code"":""DIFFERENT_MULTIMODE_SURFACE_GKP_CODE_AND_TASK"",""external_rank"":null,""external_same_task_eligible"":false,""external_sota_vote"":false,""first_author"":""Noh"",""normalised_title_tokens"":[""code"",""correction"",""error"",""fault"",""gkp"",""low"",""overhead"",""quantum"",""surface"",""the"",""tolerant"",""with""],""numeric_result"":null,""official_artifact_status"":""INCOMPLETE"",""primary_url"":""https://doi.org/10.1103/PRXQuantum.3.010315"",""query_ids"":[""Q2"",""Q4""],""raw_record_count"":2,""raw_records"":[""ARXIV:2103.06994"",""DOI:10.1103/PRXQuantum.3.010315""],""record_id"":""LIT-NOH-2022"",""repo_url"":null,""signature_checks"":{""action"":false,""compute"":false,""denominator"":false,""history"":true,""input"":false,""metric"":false,""online_timing"":false,""physics"":false,""postselection"":true},""title"":""Low-overhead fault-tolerant quantum error correction with the surface-GKP code"",""typed_null_reasons"":[""DIFFERENT_CODE_OR_LOGICAL_DIMENSION"",""INCOMPATIBLE_ACTION_SPACE"",""METRIC_OR_DENOMINATOR_MISMATCH""],""year"":2022}",3371d4bbd6b2959eaf6f7500e20089b9f0ff1636162e37c201ead9544c1e1eb3
literature_record,LIT-WANG-2022,"{""artifact_record_count"":1,""artifact_records"":[""LOCAL:LITERATURE_MATRIX:B09""],""arxiv_id"":null,""code_status"":""NO_OFFICIAL_EXECUTABLE_ARTIFACT_IDENTIFIED"",""data_status"":""ON_REQUEST"",""dedup_key"":""doi:10.1038/s41534-022-00650-z"",""doi"":""10.1038/s41534-022-00650-z"",""eligibility_class"":""EXCLUDED_OUTER_CODE_AND_MODEL"",""exclusion_code"":""DIFFERENT_MULTIDIMENSIONAL_SURFACE_GKP_TASK"",""external_rank"":null,""external_same_task_eligible"":false,""external_sota_vote"":false,""first_author"":""Wang"",""normalised_title_tokens"":[""based"",""bose"",""correction"",""decoder"",""error"",""multidimensional"",""network"",""neural"",""on"",""quantum""],""numeric_result"":null,""official_artifact_status"":""INCOMPLETE"",""primary_url"":""https://www.nature.com/articles/s41534-022-00650-z"",""query_ids"":[""Q2""],""raw_record_count"":1,""raw_records"":[""DOI:10.1038/s41534-022-00650-z""],""record_id"":""LIT-WANG-2022"",""repo_url"":null,""signature_checks"":{""action"":false,""compute"":false,""denominator"":false,""history"":false,""input"":false,""metric"":false,""online_timing"":false,""physics"":false,""postselection"":false},""title"":""Multidimensional Bose quantum error correction based on neural network decoder"",""typed_null_reasons"":[""DIFFERENT_CODE_OR_LOGICAL_DIMENSION"",""NO_OFFICIAL_EXECUTABLE_ARTIFACT"",""METRIC_OR_DENOMINATOR_MISMATCH""],""year"":2022}",78b8c7eb0dddccd6074eddbdb14660167293d0fc10a47b1bd7afc33059385ad5
literature_record,LIT-SIVAK-2023,"{""artifact_record_count"":0,""artifact_records"":[],""arxiv_id"":""2211.09116"",""code_status"":""CUSTOM_CODE_ON_REQUEST"",""data_status"":""DATA_ON_REQUEST"",""dedup_key"":""doi:10.1038/s41586-023-05782-6"",""doi"":""10.1038/s41586-023-05782-6"",""eligibility_class"":""EXTERNAL_PHYSICAL_TARGET"",""exclusion_code"":""REAL_DEVICE_GAIN_NOT_COMMON_SIMULATOR_RANK"",""external_rank"":null,""external_same_task_eligible"":false,""external_sota_vote"":false,""first_author"":""Sivak"",""normalised_title_tokens"":[""beyond"",""break"",""correction"",""error"",""even"",""quantum"",""real"",""time""],""numeric_result"":null,""official_artifact_status"":""INCOMPLETE_FOR_COMMON_HARNESS"",""primary_url"":""https://www.nature.com/articles/s41586-023-05782-6"",""query_ids"":[""Q1"",""Q4""],""raw_record_count"":2,""raw_records"":[""ARXIV:2211.09116"",""DOI:10.1038/s41586-023-05782-6""],""record_id"":""LIT-SIVAK-2023"",""repo_url"":null,""signature_checks"":{""action"":false,""compute"":false,""denominator"":false,""history"":false,""input"":false,""metric"":false,""online_timing"":false,""physics"":false,""postselection"":true},""title"":""Real-time quantum error correction beyond break-even"",""typed_null_reasons"":[""CODE_ON_REQUEST"",""DATA_ON_REQUEST"",""INCOMPATIBLE_PHYSICS_BACKEND"",""METRIC_OR_DENOMINATOR_MISMATCH""],""year"":2023}",4dc8b01378b106217339bb3b74960d11cbddaf449e1d61a68e0c01168ddf0881
literature_record,LIT-LACHANCE-2024,"{""artifact_record_count"":0,""artifact_records"":[],""arxiv_id"":""2310.11400"",""code_status"":""NO_OFFICIAL_EXECUTABLE_ARTIFACT_IDENTIFIED"",""data_status"":""PUBLICATION_CONTEXT"",""dedup_key"":""doi:10.1103/physrevlett.132.150607"",""doi"":""10.1103/physrevlett.132.150607"",""eligibility_class"":""EXTERNAL_AUTONOMOUS_PHYSICAL_CONTEXT"",""exclusion_code"":""AUTONOMOUS_RESERVOIR_ENGINEERING_NOT_MEASUREMENT_FEEDBACK"",""external_rank"":null,""external_same_task_eligible"":false,""external_sota_vote"":false,""first_author"":""Lachance-Quirion"",""normalised_title_tokens"":[""autonomous"",""correction"",""error"",""gkp"",""of"",""quantum"",""states""],""numeric_result"":null,""official_artifact_status"":""INCOMPLETE"",""primary_url"":""https://doi.org/10.1103/PhysRevLett.132.150607"",""query_ids"":[""Q1"",""Q4""],""raw_record_count"":2,""raw_records"":[""ARXIV:2310.11400"",""DOI:10.1103/PhysRevLett.132.150607""],""record_id"":""LIT-LACHANCE-2024"",""repo_url"":null,""signature_checks"":{""action"":false,""compute"":false,""denominator"":false,""history"":false,""input"":false,""metric"":false,""online_timing"":false,""physics"":false,""postselection"":true},""title"":""Autonomous Quantum Error Correction of Gottesman-Kitaev-Preskill States"",""typed_null_reasons"":[""NO_OFFICIAL_EXECUTABLE_ARTIFACT"",""INCOMPATIBLE_ACTION_SPACE"",""INCOMPATIBLE_PHYSICS_BACKEND""],""year"":2024}",51dc63fed51cf0a83a8f127df2504e7566ca6325eecfddfc1a457c93c5277471
literature_record,LIT-PUVIANI-2025,"{""artifact_record_count"":1,""artifact_records"":[""GITHUB:Matteo-Puviani/GQF""],""arxiv_id"":""2312.07391"",""code_status"":""OFFICIAL_REPOSITORY_PINNED"",""data_status"":""PAPER_RESULTS_ONLY"",""dedup_key"":""doi:10.1103/physrevlett.134.020601"",""doi"":""10.1103/physrevlett.134.020601"",""eligibility_class"":""ALGORITHM_PORT_CANDIDATE_OFFICIAL_SURPASS_BLOCKED"",""exclusion_code"":""OFFICIAL_EXACT_AND_COMMON_HARNESS_INCOMPLETE"",""external_rank"":null,""external_same_task_eligible"":false,""external_sota_vote"":false,""first_author"":""Puviani"",""method_variants"":[""MF"",""NMF""],""normalised_title_tokens"":[""correction"",""error"",""feedback"",""for"",""markovian"",""non"",""optimized"",""quantum""],""numeric_result"":null,""official_artifact_status"":""MISSING_CHECKPOINT_SEEDS_SELECTION_AND_SIX_STATE_EVALUATOR"",""primary_url"":""https://doi.org/10.1103/PhysRevLett.134.020601"",""query_ids"":[""Q1"",""Q2"",""Q3"",""Q4"",""Q6""],""raw_record_count"":2,""raw_records"":[""ARXIV:2312.07391"",""DOI:10.1103/PhysRevLett.134.020601""],""record_id"":""LIT-PUVIANI-2025"",""repo_url"":""https://github.com/Matteo-Puviani/GQF"",""signature_checks"":{""action"":false,""compute"":false,""denominator"":false,""history"":true,""input"":false,""metric"":false,""online_timing"":false,""physics"":false,""postselection"":true},""title"":""Non-Markovian feedback for optimized quantum error correction"",""typed_null_reasons"":[""MISSING_OFFICIAL_CHECKPOINT"",""MISSING_AGENT_SEED_LEDGER"",""MISSING_SELECTION_LEDGER"",""MISSING_SIX_STATE_EVALUATOR"",""INCOMPATIBLE_ACTION_SPACE"",""METRIC_OR_DENOMINATOR_MISMATCH""],""year"":2025}",4cb9eccda78755d581eacbd734099938e70556467064420448048e76e84cf508
literature_record,LIT-BROCK-2025,"{""artifact_record_count"":0,""artifact_records"":[],""arxiv_id"":""2409.15065"",""code_status"":""EXPERIMENTAL_CUSTOM_CODE_NOT_COMMON_HARNESS"",""data_status"":""PUBLIC_ARTICLE"",""dedup_key"":""doi:10.1038/s41586-025-08899-y"",""doi"":""10.1038/s41586-025-08899-y"",""eligibility_class"":""EXTERNAL_DIFFERENT_LOGICAL_DIMENSION"",""exclusion_code"":""GKP_QUTRIT_QUQUART_NOT_QUBIT_SIX_STATE"",""external_rank"":null,""external_same_task_eligible"":false,""external_sota_vote"":false,""first_author"":""Brock"",""normalised_title_tokens"":[""beyond"",""break"",""correction"",""error"",""even"",""of"",""quantum"",""qudits""],""numeric_result"":null,""official_artifact_status"":""INCOMPLETE_FOR_QUBIT_SIX_STATE_TASK"",""primary_url"":""https://www.nature.com/articles/s41586-025-08899-y"",""query_ids"":[""Q1"",""Q4""],""raw_record_count"":2,""raw_records"":[""ARXIV:2409.15065"",""DOI:10.1038/s41586-025-08899-y""],""record_id"":""LIT-BROCK-2025"",""repo_url"":null,""signature_checks"":{""action"":false,""compute"":false,""denominator"":false,""history"":false,""input"":false,""metric"":false,""online_timing"":false,""physics"":false,""postselection"":true},""title"":""Quantum error correction of qudits beyond break-even"",""typed_null_reasons"":[""DIFFERENT_CODE_OR_LOGICAL_DIMENSION"",""INCOMPATIBLE_PHYSICS_BACKEND"",""METRIC_OR_DENOMINATOR_MISMATCH""],""year"":2025}",8ab017cd2b180a8c1ed312ff03edb0c42637d881d381fa90174c1acefe55b8bc
literature_record,LIT-VAIDHYANATHAN-2026,"{""artifact_record_count"":1,""artifact_records"":[""GITHUB:pranavjv/transformerfeedbackcontrol""],""arxiv_id"":""2411.19253"",""code_status"":""OFFICIAL_ARCHITECTURE_CODE_AVAILABLE"",""data_status"":""NON_GKP_TASK"",""dedup_key"":""doi:10.1103/m429-jy1j"",""doi"":""10.1103/m429-jy1j"",""eligibility_class"":""ADJACENT_ARCHITECTURE_CONTEXT"",""exclusion_code"":""NON_GKP_QUANTUM_CONTROL_TASK"",""external_rank"":null,""external_same_task_eligible"":false,""external_sota_vote"":false,""first_author"":""Vaidhyanathan"",""normalised_title_tokens"":[""a"",""architecture"",""control"",""feedback"",""network"",""neural"",""quantum"",""transformer"",""with""],""numeric_result"":null,""official_artifact_status"":""COMPLETE_FOR_SOURCE_TASK_ONLY"",""primary_url"":""https://journals.aps.org/prresearch/abstract/10.1103/m429-jy1j"",""query_ids"":[""Q6""],""raw_record_count"":2,""raw_records"":[""ARXIV:2411.19253"",""DOI:10.1103/m429-jy1j""],""record_id"":""LIT-VAIDHYANATHAN-2026"",""repo_url"":""https://github.com/pranavjv/transformerfeedbackcontrol"",""signature_checks"":{""action"":false,""compute"":false,""denominator"":false,""history"":true,""input"":false,""metric"":false,""online_timing"":false,""physics"":false,""postselection"":true},""title"":""Quantum feedback control with a transformer neural network architecture"",""typed_null_reasons"":[""DIFFERENT_CODE_OR_LOGICAL_DIMENSION"",""INCOMPATIBLE_ACTION_SPACE"",""METRIC_OR_DENOMINATOR_MISMATCH""],""year"":2026}",67f6e0857c9eb16c8e3b96c19d0e4eca770b246df74444338f5b51af1583ea3d
